zip,type,primary_city,state,country,latitude,longitude
50335,UNIQUE,Des Moines,IA,US,41.57,-93.61
50336,UNIQUE,Des Moines,IA,US,41.57,-93.61
50339,UNIQUE,Des Moines,IA,US,41.57,-93.61
50340,PO BOX,Des Moines,IA,US,41.57,-93.61
50347,UNIQUE,Des Moines,IA,US,41.6,-93.6
50359,UNIQUE,Des Moines,IA,US,41.57,-93.61
50360,UNIQUE,Des Moines,IA,US,41.57,-93.61
50361,UNIQUE,Des Moines,IA,US,41.57,-93.61
50362,UNIQUE,Des Moines,IA,US,41.57,-93.61
50363,UNIQUE,Des Moines,IA,US,41.57,-93.61
50364,UNIQUE,Des Moines,IA,US,41.57,-93.61
50367,UNIQUE,Des Moines,IA,US,41.57,-93.61
50368,PO BOX,Des Moines,IA,US,41.57,-93.61
50369,UNIQUE,Des Moines,IA,US,41.57,-93.61
50380,UNIQUE,Des Moines,IA,US,41.57,-93.61
50381,UNIQUE,Des Moines,IA,US,41.57,-93.61
50391,UNIQUE,Des Moines,IA,US,41.57,-93.61
50392,UNIQUE,Des Moines,IA,US,41.57,-93.61
50393,PO BOX,Des Moines,IA,US,41.57,-93.61
50394,PO BOX,Des Moines,IA,US,41.57,-93.61
50395,STANDARD,Des Moines,IA,US,41.57,-93.61
50396,UNIQUE,Des Moines,IA,US,41.57,-93.61
50397,UNIQUE,Des Moines,IA,US,41.6,-93.6
50398,UNIQUE,Urbandale,IA,US,41.57,-93.75
50401,STANDARD,Mason City,IA,US,43.15,-93.19
50402,PO BOX,Mason City,IA,US,43.15,-93.19
50420,STANDARD,Alexander,IA,US,42.8,-93.47
50421,STANDARD,Belmond,IA,US,42.84,-93.6
50423,STANDARD,Britt,IA,US,43.09,-93.8
50424,STANDARD,Buffalo Center,IA,US,43.38,-93.94
50426,STANDARD,Carpenter,IA,US,43.42,-93.02
50427,STANDARD,Chapin,IA,US,42.83,-93.22
50428,STANDARD,Clear Lake,IA,US,43.13,-93.37
50430,STANDARD,Corwith,IA,US,42.98,-93.95
50431,PO BOX,Coulter,IA,US,42.74,-93.37
50432,PO BOX,Crystal Lake,IA,US,43.22,-93.79
50433,STANDARD,Dougherty,IA,US,42.92,-93.03
50434,STANDARD,Fertile,IA,US,43.26,-93.42
50435,STANDARD,Floyd,IA,US,43.12,-92.73
50436,STANDARD,Forest City,IA,US,43.25,-93.63
50438,STANDARD,Garner,IA,US,43.09,-93.6
50439,STANDARD,Goodell,IA,US,42.92,-93.61
50440,STANDARD,Grafton,IA,US,43.33,-93.06
50441,STANDARD,Hampton,IA,US,42.74,-93.2
50444,STANDARD,Hanlontown,IA,US,43.28,-93.37
50446,STANDARD,Joice,IA,US,43.36,-93.45
50447,STANDARD,Kanawha,IA,US,42.93,-93.79
50448,STANDARD,Kensett,IA,US,43.35,-93.21
50449,STANDARD,Klemme,IA,US,43,-93.6
50450,STANDARD,Lake Mills,IA,US,43.41,-93.53
50451,STANDARD,Lakota,IA,US,43.37,-94.09
50452,STANDARD,Latimer,IA,US,42.76,-93.36
50453,STANDARD,Leland,IA,US,43.33,-93.63
50454,STANDARD,Little Cedar,IA,US,43.38,-92.73
50455,STANDARD,Mc Intire,IA,US,43.46,-92.61
50456,STANDARD,Manly,IA,US,43.28,-93.2
50457,STANDARD,Meservey,IA,US,42.91,-93.47
50458,STANDARD,Nora Springs,IA,US,43.14,-93
50459,STANDARD,Northwood,IA,US,43.44,-93.21
50460,STANDARD,Orchard,IA,US,43.22,-92.77
50461,STANDARD,Osage,IA,US,43.28,-92.81
50464,STANDARD,Plymouth,IA,US,43.24,-93.12
50465,PO BOX,Rake,IA,US,43.48,-93.92
50466,STANDARD,Riceville,IA,US,43.36,-92.55
50467,STANDARD,Rock Falls,IA,US,43.21,-93.09
50468,STANDARD,Rockford,IA,US,43.05,-92.94
50469,STANDARD,Rockwell,IA,US,42.97,-93.18
50470,STANDARD,Rowan,IA,US,42.74,-93.54
50471,STANDARD,Rudd,IA,US,43.12,-92.9
50472,STANDARD,Saint Ansgar,IA,US,43.37,-92.91
50473,STANDARD,Scarville,IA,US,43.47,-93.69
50475,STANDARD,Sheffield,IA,US,42.89,-93.21
50476,STANDARD,Stacyville,IA,US,43.43,-92.78
50477,STANDARD,Swaledale,IA,US,42.97,-93.31
50478,STANDARD,Thompson,IA,US,43.36,-93.77
50479,STANDARD,Thornton,IA,US,42.94,-93.38
50480,STANDARD,Titonka,IA,US,43.23,-94.04
50481,STANDARD,Toeterville,IA,US,43.44,-92.91
50482,STANDARD,Ventura,IA,US,43.12,-93.45
50483,STANDARD,Wesley,IA,US,43.08,-93.99
50484,STANDARD,Woden,IA,US,43.23,-93.91
50501,STANDARD,Fort Dodge,IA,US,42.5,-94.17
50510,STANDARD,Albert City,IA,US,42.78,-94.94
50511,STANDARD,Algona,IA,US,43.07,-94.23
50514,STANDARD,Armstrong,IA,US,43.39,-94.47
50515,STANDARD,Ayrshire,IA,US,43.04,-94.83
50516,STANDARD,Badger,IA,US,42.61,-94.14
50517,STANDARD,Bancroft,IA,US,43.29,-94.21
50518,STANDARD,Barnum,IA,US,42.5,-94.36
50519,STANDARD,Bode,IA,US,42.86,-94.28
50520,STANDARD,Bradgate,IA,US,42.8,-94.41
50521,PO BOX,Burnside,IA,US,42.35,-94.1
50522,STANDARD,Burt,IA,US,43.19,-94.22
50523,STANDARD,Callender,IA,US,42.36,-94.29
50524,STANDARD,Clare,IA,US,42.58,-94.34
50525,STANDARD,Clarion,IA,US,42.73,-93.73
50526,UNIQUE,Clarion,IA,US,42.73,-93.73
50527,STANDARD,Curlew,IA,US,42.97,-94.73
50528,STANDARD,Cylinder,IA,US,43.09,-94.55
50529,STANDARD,Dakota City,IA,US,42.72,-94.19
50530,STANDARD,Dayton,IA,US,42.26,-94.07
50531,STANDARD,Dolliver,IA,US,43.46,-94.61
50532,STANDARD,Duncombe,IA,US,42.46,-93.99
50533,STANDARD,Eagle Grove,IA,US,42.66,-93.9
50535,STANDARD,Early,IA,US,42.46,-95.15
50536,STANDARD,Emmetsburg,IA,US,43.11,-94.68
50538,STANDARD,Farnhamville,IA,US,42.27,-94.4
50539,STANDARD,Fenton,IA,US,43.21,-94.42
50540,STANDARD,Fonda,IA,US,42.58,-94.84
50541,STANDARD,Gilmore City,IA,US,42.72,-94.43
50542,STANDARD,Goldfield,IA,US,42.73,-93.92
50543,STANDARD,Gowrie,IA,US,42.27,-94.28
50544,STANDARD,Harcourt,IA,US,42.26,-94.17
50545,STANDARD,Hardy,IA,US,42.81,-94.05
50546,STANDARD,Havelock,IA,US,42.83,-94.7
50548,STANDARD,Humboldt,IA,US,42.72,-94.22
50551,STANDARD,Jolley,IA,US,42.47,-94.71
50552,PO BOX,Knierim,IA,US,42.45,-94.45
50554,STANDARD,Laurens,IA,US,42.84,-94.84
50556,STANDARD,Ledyard,IA,US,43.46,-94.2
50557,STANDARD,Lehigh,IA,US,42.35,-94.05
50558,STANDARD,Livermore,IA,US,42.86,-94.18
50559,STANDARD,Lone Rock,IA,US,43.22,-94.32
50560,STANDARD,Lu Verne,IA,US,42.9,-94.08
50561,STANDARD,Lytton,IA,US,42.42,-94.86
50562,STANDARD,Mallard,IA,US,42.93,-94.68
50563,STANDARD,Manson,IA,US,42.52,-94.53
50565,STANDARD,Marathon,IA,US,42.86,-94.98
50566,STANDARD,Moorland,IA,US,42.44,-94.29
50567,STANDARD,Nemaha,IA,US,42.51,-95.08
50568,STANDARD,Newell,IA,US,42.61,-95
50569,STANDARD,Otho,IA,US,42.42,-94.14
50570,STANDARD,Ottosen,IA,US,42.89,-94.37
50571,STANDARD,Palmer,IA,US,42.62,-94.59
50573,PO BOX,Plover,IA,US,42.88,-94.62
50574,STANDARD,Pocahontas,IA,US,42.73,-94.66
50575,STANDARD,Pomeroy,IA,US,42.55,-94.67
50576,STANDARD,Rembrandt,IA,US,42.82,-95.16
50577,STANDARD,Renwick,IA,US,42.82,-93.98
50578,STANDARD,Ringsted,IA,US,43.29,-94.5
50579,STANDARD,Rockwell City,IA,US,42.39,-94.63
50581,STANDARD,Rolfe,IA,US,42.81,-94.53
50582,STANDARD,Rutland,IA,US,42.76,-94.29
50583,STANDARD,Sac City,IA,US,42.42,-94.99
50585,STANDARD,Sioux Rapids,IA,US,42.89,-95.14
50586,STANDARD,Somers,IA,US,42.37,-94.43
50588,STANDARD,Storm Lake,IA,US,42.64,-95.19
50590,STANDARD,Swea City,IA,US,43.38,-94.31
50591,STANDARD,Thor,IA,US,42.68,-94.05
50592,PO BOX,Truesdale,IA,US,42.72,-95.18
50593,PO BOX,Varina,IA,US,42.66,-94.9
50594,STANDARD,Vincent,IA,US,42.59,-94.01
50595,STANDARD,Webster City,IA,US,42.46,-93.81
50597,STANDARD,West Bend,IA,US,42.96,-94.44
50598,STANDARD,Whittemore,IA,US,43.06,-94.42
50599,STANDARD,Woolstock,IA,US,42.56,-93.84
50601,STANDARD,Ackley,IA,US,42.55,-93.05
50602,STANDARD,Allison,IA,US,42.75,-92.79
50603,STANDARD,Alta Vista,IA,US,43.19,-92.41
50604,STANDARD,Aplington,IA,US,42.58,-92.88
50605,STANDARD,Aredale,IA,US,42.83,-93
50606,STANDARD,Arlington,IA,US,42.74,-91.67
50607,STANDARD,Aurora,IA,US,42.61,-91.72
50608,STANDARD,Austinville,IA,US,42.59,-92.96
50609,STANDARD,Beaman,IA,US,42.22,-92.82
50611,STANDARD,Bristow,IA,US,42.77,-92.9
50612,STANDARD,Buckingham,IA,US,42.28,-92.39
50613,STANDARD,Cedar Falls,IA,US,42.52,-92.45
50614,UNIQUE,Cedar Falls,IA,US,42.52,-92.45
50616,STANDARD,Charles City,IA,US,43.06,-92.67
50619,STANDARD,Clarksville,IA,US,42.78,-92.66
50620,STANDARD,Colwell,IA,US,43.16,-92.59
50621,STANDARD,Conrad,IA,US,42.22,-92.87
50622,STANDARD,Denver,IA,US,42.67,-92.33
50623,PO BOX,Dewar,IA,US,42.55,-92.26
50624,STANDARD,Dike,IA,US,42.46,-92.63
50625,STANDARD,Dumont,IA,US,42.75,-92.97
50626,STANDARD,Dunkerton,IA,US,42.56,-92.15
50627,STANDARD,Eldora,IA,US,42.36,-93.1
50628,STANDARD,Elma,IA,US,43.24,-92.44
50629,STANDARD,Fairbank,IA,US,42.63,-92.05
50630,STANDARD,Fredericksburg,IA,US,42.96,-92.19
50631,PO BOX,Frederika,IA,US,42.88,-92.3
50632,STANDARD,Garwin,IA,US,42.09,-92.67
50633,STANDARD,Geneva,IA,US,42.67,-93.13
50634,PO BOX,Gilbertville,IA,US,42.42,-92.21
50635,STANDARD,Gladbrook,IA,US,42.18,-92.71
50636,STANDARD,Greene,IA,US,42.89,-92.8
50638,STANDARD,Grundy Center,IA,US,42.36,-92.77
50641,STANDARD,Hazleton,IA,US,42.61,-91.9
50642,STANDARD,Holland,IA,US,42.39,-92.79
50643,STANDARD,Hudson,IA,US,42.36,-92.46
50644,STANDARD,Independence,IA,US,42.46,-91.89
50645,STANDARD,Ionia,IA,US,43.03,-92.45
50647,STANDARD,Janesville,IA,US,42.64,-92.46
50648,STANDARD,Jesup,IA,US,42.47,-92.06
50649,STANDARD,Kesley,IA,US,42.68,-92.84
50650,STANDARD,Lamont,IA,US,42.59,-91.64
50651,STANDARD,La Porte City,IA,US,42.31,-92.19
50652,PO BOX,Lincoln,IA,US,42.26,-92.69
50653,STANDARD,Marble Rock,IA,US,42.96,-92.86
50654,STANDARD,Masonville,IA,US,42.47,-91.59
50655,STANDARD,Maynard,IA,US,42.77,-91.87
50657,STANDARD,Morrison,IA,US,42.34,-92.67
50658,STANDARD,Nashua,IA,US,42.95,-92.53
50659,STANDARD,New Hampton,IA,US,43.05,-92.31
50660,STANDARD,New Hartford,IA,US,42.58,-92.63
50661,PO BOX,North Washington,IA,US,43.11,-92.41
50662,STANDARD,Oelwein,IA,US,42.67,-91.91
50664,STANDARD,Oran,IA,US,42.7,-92.08
50665,STANDARD,Parkersburg,IA,US,42.57,-92.78
50666,STANDARD,Plainfield,IA,US,42.84,-92.53
50667,STANDARD,Raymond,IA,US,42.46,-92.22
50668,STANDARD,Readlyn,IA,US,42.7,-92.22
50669,STANDARD,Reinbeck,IA,US,42.32,-92.59
50670,STANDARD,Shell Rock,IA,US,42.71,-92.58
50671,STANDARD,Stanley,IA,US,42.64,-91.81
50672,STANDARD,Steamboat Rock,IA,US,42.4,-93.06
50673,PO BOX,Stout,IA,US,42.52,-92.71
50674,STANDARD,Sumner,IA,US,42.84,-92.09
50675,STANDARD,Traer,IA,US,42.19,-92.46
50676,STANDARD,Tripoli,IA,US,42.8,-92.25
50677,STANDARD,Waverly,IA,US,42.72,-92.46
50680,STANDARD,Wellsburg,IA,US,42.43,-92.92
50681,STANDARD,Westgate,IA,US,42.76,-91.99
50682,STANDARD,Winthrop,IA,US,42.47,-91.73
50701,STANDARD,Waterloo,IA,US,42.49,-92.35
50702,STANDARD,Waterloo,IA,US,42.46,-92.31
50703,STANDARD,Waterloo,IA,US,42.55,-92.29
50704,PO BOX,Waterloo,IA,US,42.49,-92.35
50706,STANDARD,Waterloo,IA,US,42.4,-92.26
50707,STANDARD,Evansdale,IA,US,42.46,-92.27
50801,STANDARD,Creston,IA,US,41.05,-94.36
50830,STANDARD,Afton,IA,US,41.02,-94.19
50831,PO BOX,Arispe,IA,US,40.94,-94.21
50833,STANDARD,Bedford,IA,US,40.67,-94.72
50835,STANDARD,Benton,IA,US,40.7,-94.35
50836,STANDARD,Blockton,IA,US,40.61,-94.47
50837,STANDARD,Bridgewater,IA,US,41.24,-94.66
50839,STANDARD,Carbon,IA,US,41.05,-94.82
50840,STANDARD,Clearfield,IA,US,40.8,-94.47
50841,STANDARD,Corning,IA,US,40.99,-94.73
50842,STANDARD,Cromwell,IA,US,41.04,-94.46
50843,STANDARD,Cumberland,IA,US,41.27,-94.86
50845,STANDARD,Diagonal,IA,US,40.81,-94.34
50846,STANDARD,Fontanelle,IA,US,41.29,-94.56
50847,PO BOX,Grant,IA,US,41.14,-94.98
50848,STANDARD,Gravity,IA,US,40.76,-94.74
50849,STANDARD,Greenfield,IA,US,41.3,-94.45
50851,STANDARD,Lenox,IA,US,40.88,-94.55
50853,STANDARD,Massena,IA,US,41.25,-94.76
50854,STANDARD,Mount Ayr,IA,US,40.71,-94.23
50857,STANDARD,Nodaway,IA,US,40.93,-94.89
50858,STANDARD,Orient,IA,US,41.2,-94.41
50859,STANDARD,Prescott,IA,US,41.02,-94.61
50860,STANDARD,Redding,IA,US,40.6,-94.38
50861,STANDARD,Shannon City,IA,US,40.9,-94.26
50862,STANDARD,Sharpsburg,IA,US,40.8,-94.64
50863,STANDARD,Tingley,IA,US,40.85,-94.19
50864,STANDARD,Villisca,IA,US,40.93,-94.97
50936,UNIQUE,Des Moines,IA,US,41.57,-93.61
50940,UNIQUE,Des Moines,IA,US,41.57,-93.61
50947,UNIQUE,Des Moines,IA,US,41.57,-93.61
50950,UNIQUE,Des Moines,IA,US,41.57,-93.61
50980,UNIQUE,Des Moines,IA,US,41.57,-93.61
50981,UNIQUE,Des Moines,IA,US,41.57,-93.61
50982,UNIQUE,Des Moines,IA,US,41.58,-93.63
50983,UNIQUE,Des Moines,IA,US,41.57,-93.66
51001,STANDARD,Akron,IA,US,42.82,-96.55
51002,STANDARD,Alta,IA,US,42.67,-95.3
51003,STANDARD,Alton,IA,US,42.98,-96
51004,STANDARD,Anthon,IA,US,42.38,-95.86
51005,STANDARD,Aurelia,IA,US,42.71,-95.43
51006,STANDARD,Battle Creek,IA,US,42.31,-95.59
51007,STANDARD,Bronson,IA,US,42.4,-96.21
51008,PO BOX,Brunsville,IA,US,42.81,-96.27
51009,PO BOX,Calumet,IA,US,42.94,-95.55
51010,STANDARD,Castana,IA,US,42.07,-95.9
51011,STANDARD,Chatsworth,IA,US,42.91,-96.51
51012,STANDARD,Cherokee,IA,US,42.75,-95.55
51014,STANDARD,Cleghorn,IA,US,42.81,-95.71
51015,PO BOX,Climbing Hill,IA,US,42.34,-96.07
51016,STANDARD,Correctionville,IA,US,42.47,-95.78
51018,STANDARD,Cushing,IA,US,42.46,-95.67
51019,STANDARD,Danbury,IA,US,42.23,-95.72
51020,STANDARD,Galva,IA,US,42.5,-95.41
51022,STANDARD,Granville,IA,US,42.98,-95.87
51023,STANDARD,Hawarden,IA,US,43,-96.48
51024,STANDARD,Hinton,IA,US,42.62,-96.29
51025,STANDARD,Holstein,IA,US,42.48,-95.54
51026,STANDARD,Hornick,IA,US,42.23,-96.09
51027,STANDARD,Ireton,IA,US,42.97,-96.32
51028,STANDARD,Kingsley,IA,US,42.58,-95.96
51029,STANDARD,Larrabee,IA,US,42.86,-95.54
51030,STANDARD,Lawton,IA,US,42.47,-96.18
51031,STANDARD,Le Mars,IA,US,42.78,-96.16
51033,STANDARD,Linn Grove,IA,US,42.89,-95.24
51034,STANDARD,Mapleton,IA,US,42.16,-95.79
51035,STANDARD,Marcus,IA,US,42.82,-95.8
51036,STANDARD,Maurice,IA,US,42.96,-96.18
51037,STANDARD,Meriden,IA,US,42.79,-95.63
51038,STANDARD,Merrill,IA,US,42.72,-96.24
51039,STANDARD,Moville,IA,US,42.48,-96.06
51040,STANDARD,Onawa,IA,US,42.02,-96.08
51041,STANDARD,Orange City,IA,US,43,-96.05
51044,STANDARD,Oto,IA,US,42.28,-95.89
51045,PO BOX,Oyens,IA,US,42.81,-96.05
51046,STANDARD,Paullina,IA,US,42.97,-95.68
51047,STANDARD,Peterson,IA,US,42.91,-95.34
51048,STANDARD,Pierson,IA,US,42.54,-95.86
51049,STANDARD,Quimby,IA,US,42.62,-95.64
51050,STANDARD,Remsen,IA,US,42.81,-95.97
51051,STANDARD,Rodney,IA,US,42.21,-95.96
51052,STANDARD,Salix,IA,US,42.3,-96.28
51053,STANDARD,Schaller,IA,US,42.49,-95.29
51054,STANDARD,Sergeant Bluff,IA,US,42.4,-96.35
51055,STANDARD,Sloan,IA,US,42.23,-96.22
51056,STANDARD,Smithland,IA,US,42.22,-95.93
51058,STANDARD,Sutherland,IA,US,42.97,-95.49
51060,STANDARD,Ute,IA,US,42.04,-95.7
51061,STANDARD,Washta,IA,US,42.57,-95.71
51062,STANDARD,Westfield,IA,US,42.75,-96.6
51063,STANDARD,Whiting,IA,US,42.12,-96.15
51101,STANDARD,Sioux City,IA,US,42.5,-96.39
51102,PO BOX,Sioux City,IA,US,42.5,-96.39
51103,STANDARD,Sioux City,IA,US,42.52,-96.44
51104,STANDARD,Sioux City,IA,US,42.54,-96.4
51105,STANDARD,Sioux City,IA,US,42.51,-96.35
51106,STANDARD,Sioux City,IA,US,42.46,-96.32
51108,STANDARD,Sioux City,IA,US,42.57,-96.35
51109,STANDARD,Sioux City,IA,US,42.58,-96.47
51111,STANDARD,Sioux City,IA,US,42.42,-96.39
51201,STANDARD,Sheldon,IA,US,43.17,-95.84
51230,STANDARD,Alvord,IA,US,43.34,-96.3
51231,STANDARD,Archer,IA,US,43.11,-95.74
51232,STANDARD,Ashton,IA,US,43.3,-95.79
51234,STANDARD,Boyden,IA,US,43.19,-96
51235,STANDARD,Doon,IA,US,43.27,-96.23
51237,STANDARD,George,IA,US,43.34,-96
51238,STANDARD,Hospers,IA,US,43.07,-95.9
51239,STANDARD,Hull,IA,US,43.19,-96.13
51240,STANDARD,Inwood,IA,US,43.28,-96.44
51241,STANDARD,Larchwood,IA,US,43.45,-96.43
51242,PO BOX,Lester,IA,US,43.44,-96.33
51243,STANDARD,Little Rock,IA,US,43.44,-95.88
51244,PO BOX,Matlock,IA,US,43.24,-95.94
51245,STANDARD,Primghar,IA,US,43.08,-95.62
51246,STANDARD,Rock Rapids,IA,US,43.42,-96.16
51247,STANDARD,Rock Valley,IA,US,43.2,-96.29
51248,STANDARD,Sanborn,IA,US,43.18,-95.65
51249,STANDARD,Sibley,IA,US,43.4,-95.74
51250,STANDARD,Sioux Center,IA,US,43.07,-96.17
51301,STANDARD,Spencer,IA,US,43.14,-95.15
51331,STANDARD,Arnolds Park,IA,US,43.36,-95.13
51333,STANDARD,Dickens,IA,US,43.13,-95.02
51334,STANDARD,Estherville,IA,US,43.39,-94.83
51338,STANDARD,Everly,IA,US,43.16,-95.32
51340,PO BOX,Fostoria,IA,US,43.24,-95.15
51341,PO BOX,Gillett Grove,IA,US,43.01,-95.04
51342,STANDARD,Graettinger,IA,US,43.23,-94.75
51343,STANDARD,Greenville,IA,US,43.01,-95.14
51344,PO BOX,Gruver,IA,US,43.39,-94.7
51345,STANDARD,Harris,IA,US,43.44,-95.43
51346,STANDARD,Hartley,IA,US,43.17,-95.47
51347,STANDARD,Lake Park,IA,US,43.44,-95.32
51350,STANDARD,Melvin,IA,US,43.28,-95.6
51351,STANDARD,Milford,IA,US,43.32,-95.15
51354,STANDARD,Ocheyedan,IA,US,43.41,-95.53
51355,STANDARD,Okoboji,IA,US,43.39,-95.13
51357,STANDARD,Royal,IA,US,43.06,-95.28
51358,STANDARD,Ruthven,IA,US,43.12,-94.89
51360,STANDARD,Spirit Lake,IA,US,43.42,-95.11
51363,PO BOX,Superior,IA,US,43.43,-94.94
51364,STANDARD,Terril,IA,US,43.3,-94.96
51365,STANDARD,Wallingford,IA,US,43.32,-94.79
51366,STANDARD,Webb,IA,US,42.94,-95.01
51401,STANDARD,Carroll,IA,US,42.06,-94.86
51430,STANDARD,Arcadia,IA,US,42.08,-95.04
51431,STANDARD,Arthur,IA,US,42.33,-95.34
51432,PO BOX,Aspinwall,IA,US,41.91,-95.13
51433,STANDARD,Auburn,IA,US,42.24,-94.87
51436,STANDARD,Breda,IA,US,42.18,-94.97
51439,STANDARD,Charter Oak,IA,US,42.06,-95.58
51440,STANDARD,Dedham,IA,US,41.9,-94.82
51441,STANDARD,Deloit,IA,US,42.09,-95.31
51442,STANDARD,Denison,IA,US,42.01,-95.34
51443,STANDARD,Glidden,IA,US,42.05,-94.72
51444,PO BOX,Halbur,IA,US,42,-94.97
51445,STANDARD,Ida Grove,IA,US,42.34,-95.47
51446,STANDARD,Irwin,IA,US,41.79,-95.2
51447,STANDARD,Kirkman,IA,US,41.72,-95.26
51448,STANDARD,Kiron,IA,US,42.19,-95.32
51449,STANDARD,Lake City,IA,US,42.26,-94.73
51450,STANDARD,Lake View,IA,US,42.3,-95.04
51451,PO BOX,Lanesboro,IA,US,42.18,-94.7
51452,PO BOX,Lidderdale,IA,US,42.12,-94.78
51453,STANDARD,Lohrville,IA,US,42.26,-94.55
51454,STANDARD,Manilla,IA,US,41.88,-95.23
51455,STANDARD,Manning,IA,US,41.9,-95.06
51458,STANDARD,Odebolt,IA,US,42.31,-95.25
51459,PO BOX,Ralston,IA,US,42.05,-94.64
51460,PO BOX,Ricketts,IA,US,42.12,-95.57
51461,STANDARD,Schleswig,IA,US,42.16,-95.43
51462,STANDARD,Scranton,IA,US,42.02,-94.54
51463,STANDARD,Templeton,IA,US,41.91,-94.94
51465,STANDARD,Vail,IA,US,42.05,-95.2
51466,STANDARD,Wall Lake,IA,US,42.26,-95.09
51467,STANDARD,Westside,IA,US,42.07,-95.1
51501,STANDARD,Council Bluffs,IA,US,41.24,-95.85
51502,PO BOX,Council Bluffs,IA,US,41.24,-95.85
51503,STANDARD,Council Bluffs,IA,US,41.22,-95.78
51510,STANDARD,Carter Lake,IA,US,41.29,-95.92
51520,STANDARD,Arion,IA,US,41.97,-95.46
51521,STANDARD,Avoca,IA,US,41.48,-95.33
51523,STANDARD,Blencoe,IA,US,41.92,-96.08
51525,STANDARD,Carson,IA,US,41.23,-95.41
51526,STANDARD,Crescent,IA,US,41.36,-95.85
51527,STANDARD,Defiance,IA,US,41.82,-95.33
51528,STANDARD,Dow City,IA,US,41.92,-95.49
51529,STANDARD,Dunlap,IA,US,41.85,-95.59
51530,STANDARD,Earling,IA,US,41.77,-95.41
51531,STANDARD,Elk Horn,IA,US,41.59,-95.06
51532,STANDARD,Elliott,IA,US,41.14,-95.16
51533,STANDARD,Emerson,IA,US,41.01,-95.4
51534,STANDARD,Glenwood,IA,US,41.04,-95.74
51535,STANDARD,Griswold,IA,US,41.23,-95.13
51536,STANDARD,Hancock,IA,US,41.39,-95.36
51537,STANDARD,Harlan,IA,US,41.65,-95.32
51540,STANDARD,Hastings,IA,US,41.02,-95.49
51541,STANDARD,Henderson,IA,US,41.13,-95.43
51542,STANDARD,Honey Creek,IA,US,41.43,-95.85
51543,STANDARD,Kimballton,IA,US,41.66,-95.08
51544,STANDARD,Lewis,IA,US,41.3,-95.08
51545,STANDARD,Little Sioux,IA,US,41.8,-96.02
51546,STANDARD,Logan,IA,US,41.64,-95.79
51548,STANDARD,Mc Clelland,IA,US,41.32,-95.68
51549,STANDARD,Macedonia,IA,US,41.19,-95.42
51550,STANDARD,Magnolia,IA,US,41.69,-95.87
51551,STANDARD,Malvern,IA,US,41,-95.58
51552,STANDARD,Marne,IA,US,41.44,-95.11
51553,STANDARD,Minden,IA,US,41.46,-95.54
51554,PO BOX,Mineola,IA,US,41.15,-95.68
51555,STANDARD,Missouri Valley,IA,US,41.55,-95.89
51556,STANDARD,Modale,IA,US,41.61,-96.01
51557,STANDARD,Mondamin,IA,US,41.7,-96.02
51558,STANDARD,Moorhead,IA,US,41.92,-95.85
51559,STANDARD,Neola,IA,US,41.45,-95.61
51560,STANDARD,Oakland,IA,US,41.3,-95.39
51561,STANDARD,Pacific Junction,IA,US,41.01,-95.79
51562,STANDARD,Panama,IA,US,41.72,-95.47
51563,STANDARD,Persia,IA,US,41.57,-95.57
51564,STANDARD,Pisgah,IA,US,41.83,-95.92
51565,STANDARD,Portsmouth,IA,US,41.65,-95.51
51566,STANDARD,Red Oak,IA,US,41.01,-95.22
51570,STANDARD,Shelby,IA,US,41.5,-95.45
51571,STANDARD,Silver City,IA,US,41.11,-95.63
51572,STANDARD,Soldier,IA,US,41.98,-95.77
51573,STANDARD,Stanton,IA,US,40.98,-95.1
51575,STANDARD,Treynor,IA,US,41.23,-95.6
51576,STANDARD,Underwood,IA,US,41.38,-95.67
51577,STANDARD,Walnut,IA,US,41.47,-95.22
51578,PO BOX,Westphalia,IA,US,41.72,-95.39
51579,STANDARD,Woodbine,IA,US,41.73,-95.7
51591,PO BOX,Red Oak,IA,US,41.01,-95.22
51593,PO BOX,Harlan,IA,US,41.65,-95.32
51601,STANDARD,Shenandoah,IA,US,40.75,-95.36
51602,UNIQUE,Shenandoah,IA,US,40.75,-95.36
51603,UNIQUE,Shenandoah,IA,US,40.75,-95.36
51630,STANDARD,Blanchard,IA,US,40.58,-95.22
51631,STANDARD,Braddyville,IA,US,40.59,-95.01
51632,STANDARD,Clarinda,IA,US,40.73,-95.03
51636,STANDARD,Coin,IA,US,40.65,-95.23
51637,PO BOX,College Springs,IA,US,40.62,-95.12
51638,STANDARD,Essex,IA,US,40.83,-95.3
51639,STANDARD,Farragut,IA,US,40.71,-95.48
51640,STANDARD,Hamburg,IA,US,40.6,-95.65
51645,STANDARD,Imogene,IA,US,40.87,-95.42
51646,STANDARD,New Market,IA,US,40.73,-94.9
51647,STANDARD,Northboro,IA,US,40.6,-95.29
51648,STANDARD,Percival,IA,US,40.73,-95.81
51649,STANDARD,Randolph,IA,US,40.87,-95.56
51650,STANDARD,Riverton,IA,US,40.68,-95.56
51651,PO BOX,Shambaugh,IA,US,40.65,-95.03
51652,STANDARD,Sidney,IA,US,40.74,-95.64
51653,STANDARD,Tabor,IA,US,40.89,-95.67
51654,STANDARD,Thurman,IA,US,40.81,-95.74
51656,PO BOX,Yorktown,IA,US,40.73,-95.16
52001,STANDARD,Dubuque,IA,US,42.5,-90.69
52002,STANDARD,Dubuque,IA,US,42.52,-90.77
52003,STANDARD,Dubuque,IA,US,42.43,-90.67
